Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
refri_label_e5ad7a17	nvle	Helena regresa la vista al frente y se retira del lugar. Adara, por su parte, suelta un suspiro y se queda en donde está.	game/script.rpy	322	nvle "[what]"
refri_label_0c4cf200	nvle	Helena observa las charolas de carne con una mirada fría y afligida. 	game/script.rpy	328	nvle "[what]"
refri_label_98097a05	nvle	La chica entra a la casa. Se deja caer sobre el sofá principal.	game/script.rpy	330	nvle "[what]"
refri_label_f9089001	nvle	Helena observa las charolas de carne con una mirada fría y afligida.	game/script.rpy	332	nvle "[what]"
refri_label_83440ca9	nvle	Un par de arcadas la atacan.	game/script.rpy	333	nvle "[what]"
refri_label_d54c6c75	he	Así que te convirtieron en esto...	game/script.rpy	336	he "[what]"
refri_label_4d60408a	he	Hoy es 12 de mayo, y mi mamá falleció hace 4 días, el 8 de mayo. Creo que la fecha de procesamiento está mal...	game/script.rpy	338	he "[what]"
refri_label_14b75661		La joven revisa las etiquetas de las otras charolas, y se percata de que la fecha de procesamiento también es incorrecta en ambas.	game/script.rpy	339	"[what]"
refri_label_636c9a88		Le da vueltas al extraño error durante algunos minutos, y termina tomando la decisión de marcar al número de atención al consumidor para reportar el error.	game/script.rpy	340	"[what]"
refri_label_83d2eb73	ac	Atención al cliente de Novacárnicos, ¿en qué puedo servirle?	game/script.rpy	346	ac "[what]"
refri_label_2afe98f6	he	Buenas tardes, llamo para reportar un error en la fecha de procesamiento de un lote.	game/script.rpy	348	he "[what]"
refri_label_dc6db81d	ac	Si fuera tan amable de proporcionarme el código del lote.	game/script.rpy	349	ac "[what]"
input_label_bfcdc60c	ac	Espere un momento por favor... Le confirmo la información del lote: Lote 24H-0325-7A, procedente de Verónica Pérez Ramírez, ¿es correcto?	game/script.rpy	359	ac "[what]"
input_label_62f7a5e4	ac	No hay ningún lote con ese código.	game/script.rpy	362	ac "[what]"
input_label_3fb581b7	he	No, no, no, ehhh...la persona, el nombre de la persona también está mal. El lote es de Hortensia González Serrano.	game/script.rpy	366	he "[what]"
input_label_460bf395	ac	No señorita, aquí dice que el código de lote que me proporcionó, pertenece a Verónica Pérez Ramírez, con fecha de procesamiento del 8 de mayo.	game/script.rpy	367	ac "[what]"
input_label_93973190	ac	Certificado 'Sana y Fuerte' aprobado, individuo en óptimo estado de salud antes del procesamiento,	game/script.rpy	368	ac "[what]"
input_label_11dab9a7	ac	sin historial de enfermedades degenerativas, alimentación balanceada y nivel de actividad física adecuado. ¿Estoy en lo correcto?	game/script.rpy	369	ac "[what]"
input_label_23391de6	he	Ehhh... sí, los datos de la fuente están bien, pero lo demás no, le repito:	game/script.rpy	371	he "[what]"
input_label_3cef9e46	he	La mujer se llama Hortensia González Serrano, y la fecha de procesamiento debería ser el 8 de mayo.	game/script.rpy	372	he "[what]"
input_label_a62307f8	ac	Según la información que me arroja el sistema, no hay registro de que ninguna Hortensia González Serrano haya sido procesada,	game/script.rpy	375	ac "[what]"
input_label_fe535462	ac	ni en esta ni en ninguna otra planta correspondiente a Novacárnicos.	game/script.rpy	376	ac "[what]"
input_label_c1ab690d	he		game/script.rpy	377	he "[what]"
input_label_12eb8671	ac	¿Continúa al otro lado de la línea, señorita?	game/script.rpy	378	ac "[what]"
input_label_7e3d1c0b	he	¿Y si lo intenta de nuevo? Es Hortensia con 'h', González con acento en la 'a' y 'z' al final, y Serrano con...	game/script.rpy	380	he "[what]"
input_label_c4d101ab	ac	Con 's' al inicio y doble 'r', sí sé escribir, señorita.	game/script.rpy	381	ac "[what]"
input_label_4b931aa6	ac	 Como le comentaba, no hay registro de que ese cuerpo haya sido procesado con nosotros, ¿le puedo ayudar con algo más?	game/script.rpy	382	ac "[what]"
input_label_106abf28	he	Debe haber un error, ¿y si intenta...	game/script.rpy	384	he "[what]"
input_label_e75d4b0c	ac	En estos últimos 20 años, desde la propagación del virus MA y posterior legalización de la necrofagia, nuestro sistema nunca,	game/script.rpy	385	ac "[what]"
input_label_ad3d0cd5	ac	Jamás, ha presentado ni el más mínimo fallo, por lo que puede estar segura de que la información que le proporcioné es correcta.	game/script.rpy	386	ac "[what]"
input_label_c9ff9ff8	ac	Ahora, dígame, ¿le puedo ayudar con algo más?	game/script.rpy	387	ac "[what]"
input_label_b7f28c8d	nvle	El corazón de Helena se acelera, su pecho sube y baja aumentando cada vez más la velocidad.	game/script.rpy	388	nvle "[what]"
input_label_0444a3b6	ac	¿Señorita?, ¿le puedo ayudar...?	game/script.rpy	389	ac "[what]"
input_label_f90956b9	he	No, con eso es suficiente.	game/script.rpy	391	he "[what]"
input_label_32c3472f	nvle	Helena cuelga.	game/script.rpy	392	nvle "[what]"
input_label_1fce4be2	he	No entiendo qué está pasando,{p=1.5}no entiendo nada...{p=1.5}ojalá estuvieras aquí...	game/script.rpy	397	he "[what]"
input_label_ee8b56b4	he	ojalá pudiera saber... {p=1.5} te extraño tanto.	game/script.rpy	398	he "[what]"
input_label_445593cf	he	Ya no quiero... no quiero más.	game/script.rpy	404	he "[what]"
input_label_85bf1186	he	No quiero comerla...	game/script.rpy	407	he "[what]"
input_label_49e09526	he	... no quiero tocarla...	game/script.rpy	409	he "[what]"
input_label_4f7f3ad4	he	... no quiero ser esto.	game/script.rpy	411	he "[what]"
input_label_20d1df4a	nvle	Su madre la observa y escucha con atención, con una expresión arrepentida, culpable.	game/script.rpy	412	nvle "[what]"
input_label_5380b9ab	he	¿Nací para ser esto?	game/script.rpy	414	he "[what]"
input_label_49dac731	nvle	Ante la pregunta, Hortensia se queda en silencio. Abraza a su hija con más fuerza contra su pecho.	game/script.rpy	416	nvle "[what]"
input_label_9f928d40	ho	Está bien.	game/script.rpy	418	ho "[what]"
input_label_d3a5cd48	ho	Si eso es lo que quieres, está bien.	game/script.rpy	420	ho "[what]"
input_label_f31b4627	hu	¿Así que quieres dejar de comer carne? Pues muérete de hambre.	game/script.rpy	423	hu "[what]"
input_label_5cc0ffc1	nvle	Hortensia mira a Hugo con desprecio y trata de cubrir más a la pequeña con sus brazos.	game/script.rpy	424	nvle "[what]"
input_label_dcf18aed	he	Prefiero eso.	game/script.rpy	426	he "[what]"
input_label_76546de5	nvle	La chica toma uno de los paquetes, le quita el plástico y saca un trozo de carne con lentitud, agarrándolo solo con la punta de los dedos.	game/script.rpy	433	nvle "[what]"
input_label_a88d3e37	nvle	Lo contempla con repulsión, más comienza a acercarlo a su boca.	game/script.rpy	435	nvle "[what]"
input_label_e13a0292	nvle	¿Pruebo la carne?	game/script.rpy	440	nvle "[what]" nointeract
input_label_03a27402	he	No puedo creer que voy a hacer esto de nuevo.	game/script.rpy	443	he "[what]"
input_label_65129856	he	No quiero comerla...	game/script.rpy	447	he "[what]"
input_label_f7363ff1	nvle	Helena cierra los ojos con fuerza y, sin pensarlo más, le da un mordisco a la carne y se lo pasa.	game/script.rpy	450	nvle "[what]"
input_label_460a9235	nvle	Se cubre la boca con una mano cuando la carne amenaza con salir.	game/script.rpy	451	nvle "[what]"
input_label_4342e6c1	nvle	Y entonces... nada.	game/script.rpy	452	nvle "[what]"
input_label_cd4b135a	he	Tal vez necesito comer un poco más...	game/script.rpy	454	he "[what]"
input_label_1fe8a433	nvle	Sin previo aviso, las extremidades del cuerpo de Helena se tensan tanto que comienzan a tiritar	game/script.rpy	457	nvle "[what]"
input_label_df5a275a	nvle	sus manos se hacen puños, su espalda se arquea, su cabeza se echa para atrás, sus ojos se tornan totalmente rosados, casi rojizos	game/script.rpy	458	nvle "[what]"
input_label_6a16b080	nvle	 y sus dientes ejercen fuerza los unos sobre los otros, emitiendo un rechinido que se siente solo de escucharlo.	game/script.rpy	459	nvle "[what]"
input_label_0ae9bcd0			game/script.rpy	464	"[what]"
input_label_be904c59	nvle	De golpe, Helena abre los ojos, jadeante, volviendo al momento presente, a su cuerpo, a su realidad.	game/script.rpy	468	nvle "[what]"
input_label_cdd58d3e	nvle	Está agitada y gotas de sudor le corren por la frente.	game/script.rpy	469	nvle "[what]"
input_label_06e8bff9	he	Ay, hace tanto que no sentía esto, es tan... doloroso.	game/script.rpy	474	he "[what]"
input_label_ef3ce564	he	Pero es incluso más doloroso saber que tú no eres mi mamá.	game/script.rpy	478	he "[what]"
input_label_51c4e312	nvle	Helena se levanta del sillón y sale de la casa.	game/script.rpy	480	nvle "[what]"
input_label_f4f5dd29	nvle	Helena se apresura a llegar al pasillo en donde estaban los restos de su madre.	game/script.rpy	493	nvle "[what]"
input_label_31acaa0f	he	Los paquetes que estaban cerca del de mi mamá no sólo fueron procesados por la misma empresa{p=1.5}sino que también tienen fechas de procesamiento cercanas. Si su carne está en algún lado, tiene que ser ahí.	game/script.rpy	496	he "[what]"
input_label_443fdb26	nvle	La castaña toma una charola de cada lote que sospecha que podría corresponder en realidad al de su madre. Apila los paquetes como puede, uno sobre otro.	game/script.rpy	497	nvle "[what]"
input_label_b0cda93e	nvle	Compra todos los que puede.	game/script.rpy	499	nvle "[what]"
notaUI_label_98af7bdf	nvle	Helena entra a la cocina cargando varias bolsas.	game/script.rpy	516	nvle "[what]"
notaUI_label_c3e298f8	he	Te voy a encontrar.	game/script.rpy	519	he "[what]"
notaUI_label_c4ce79f4		Toma un paquete de carne al azar y lo abre velozmente. Saca un pedazo de carne, lo muerde y se lo traga a regañadientes. Y el mundo a su alrededor se desvanece. 	game/script.rpy	520	"[what]"
notaUI_label_72c74fdf		Helena ve imágenes fugaces.	game/script.rpy	523	"[what]"
notaUI_label_9e0f4759		El proceso se repite una y otra vez y, con cada trozo de carne consumido	game/script.rpy	524	"[what]"
notaUI_label_911ea572		Ninguno es la mamá de Helena.	game/script.rpy	525	"[what]"
notaUI_label_226d6ec2	he	Solo nombres. Solo muertes. Solo historias que no son la tuya.	game/script.rpy	529	he "[what]"
notaUI_label_ae7b9eea	he	¿Cuántos más, mamá?, ¿cuántos más tengo que tragarme para encontrarte?	game/script.rpy	530	he "[what]"
notaUI_label_adf220e3	nvle	Helena se talla la boca , para limpiarse los restos de sangre	game/script.rpy	531	nvle "[what]"
notaUI_label_4f6430fd	nvle	Se escuchan ruidos extraños afuera y decide ir a inspeccionar.	game/script.rpy	532	nvle "[what]"
notaUI_label_6c937529	nvle	Helena sale de la casa, extrañada, y busca con la mirada el origen del ruido.	game/script.rpy	536	nvle "[what]"
notaUI_label_d9dd842e	nvle	Macetas destrozadas, tierra regada por el piso, flores arrancadas marchitándose y un cerdo en el center de todo, con una flor de caléndula en el hocico.	game/script.rpy	538	nvle "[what]"
notaUI_label_0fce308b	he	¡Maldito puerco, deja ahí!	game/script.rpy	541	he "[what]"
notaUI_label_854f141e	nvle	El cerdo voltea a ver a Helena, todavía masticando la flor.	game/script.rpy	542	nvle "[what]"
notaUI_label_8299d56c	nvle	La chica camina hacia el puerco y trata de mover de lugar la maceta de caléndulas.	game/script.rpy	543	nvle "[what]"
notaUI_label_11911195	nvle	Sin embargo, el cerdo se levanta en sus patas traseras y agarra la maceta con las pezuñas. 	game/script.rpy	546	nvle "[what]"
notaUI_label_91249560	he	¡¿Un fracturado?!, ¿cómo llegó hasta aquí?	game/script.rpy	548	he "[what]"
notaUI_label_085f8a18	nvle	Forcejean. El cerdo comienza a chillar, lo cual irrita más a la muchacha.	game/script.rpy	551	nvle "[what]"
notaUI_label_b730b780	nvle	El cerdo sigue chillando, pero no trata de seguirla. Helena entra a su casa.	game/script.rpy	552	nvle "[what]"
notaUI_label_f4dcea5c	nvle	Pone la maceta, con algo de brusquedad, sobre la encimera de la cocina, junto a una ventana.	game/script.rpy	560	nvle "[what]"
notaUI_label_9f29e909	nvle	La chica busca una bolsa de basura y, cuando la tiene, comienza a meter dentro de ella todos los desechos que quedaron de las bandejas de carne que probó.	game/script.rpy	561	nvle "[what]"
notaUI_label_e32724f2	nvle	Deja la bolsa por un lado, y ahora recoge los paquetes que siguen intactos, los que ni siquiera abrió.	game/script.rpy	562	nvle "[what]"
notaUI_label_7f246a2c	nvle	Helena mete las bandejas con descuido al refrigerador, empujandolas hasta el fondo para que quepan todas.	game/script.rpy	563	nvle "[what]"
notaUI_label_1ac1955a	nvle	Finalmente, cierra la puerta con fuerza, provocando que varios imanes, tickets y demás papeles, que estaban adheridos caigan al suelo.	game/script.rpy	564	nvle "[what]"
notaUI_label_8fba995f	he	¡Ahg!, ¡lo que me faltaba! Por si el día no se podía poner peor.	game/script.rpy	567	he "[what]"
notaUI_label_5395c6a6	nvle	Helena se apresura a recoger las cosas. Imanes, tickets de compras, postales, una nota extraña...	game/script.rpy	570	nvle "[what]"
notaUI_label_0a2998dc	he	No puede ser. Es la letra de mi mamá.	game/script.rpy	572	he "[what]"
notaUI_label_c1198a71	nvle	Se pone de pie velozmente y deja todas las cosas que tomó del piso sobre la encimera, quedándose únicamente con la nota, en la cual se lee:	game/script.rpy	574	nvle "[what]"
notaUI_label_0841ca00	ho	¿Recuerdas cuando fuimos de campamento al bosque? Fue un día maravilloso, te veías tan adorable en la foto que te tomé ese día. ¿Deberíamos ir de nuevo?	game/script.rpy	576	ho "[what]"
notaUI_label_f4989ee1	he	¿Es todo? Pero... ¿qué quería decir? Si ese día fue horrible nos picaron los insectos, olvidamos la casa de campaña,	game/script.rpy	578	he "[what]"
notaUI_label_4a968680	he	llovió durante toda la noche, se nos terminó el agua... ella también odió ese día.	game/script.rpy	579	he "[what]"
notaUI_label_546bcfcb	nvle	Helena se queda repasando lo que dice la nota durante un momento. Y, de la nada, parece que algo hace clic.	game/script.rpy	580	nvle "[what]"
notaUI_label_d2d7d327	nvle	La chica sale casi corriendo de la cocina, en dirección a una habitación.	game/script.rpy	582	nvle "[what]"
notaUI_label_70d17ca1	he	No había entrado aquí desde lo que pasó. Se siente... extraño.	game/script.rpy	590	he "[what]"
notaUI_label_c3118760	he	La foto, ¿dónde quedó esa foto?	game/script.rpy	596	he "[what]"
cuartofake_label_2bf7173f		Aquí no está.	game/script.rpy	599	"[what]"
cuarto_label_6ce71eea	he	Bingo.	game/script.rpy	604	he "[what]"
cuarto_label_0ae9bcd0			game/script.rpy	608	"[what]"
cuarto_label_975f1c4a	nvle	Al terminar de leer la nota, Helena se sienta sobre la cama, confundida y con el ceño fruncido.	game/script.rpy	611	nvle "[what]"
cuarto_label_b65f829f	he	¿En qué te metiste para terminar así, mamá?	game/script.rpy	615	he "[what]"
cuarto_label_21aa9f90	he	¿De verdad era algo tan importante para ti?	game/script.rpy	617	he "[what]"
cuarto_label_b5229127	he	Y si así era, ¿por qué no me lo contaste?	game/script.rpy	618	he "[what]"
cuarto_label_363ced18	nvle	Se guarda la foto en uno de los bolsillos de su ropa.	game/script.rpy	620	nvle "[what]"
cuarto_label_ba7f754e	he	Necesito respuestas, y si Adara las tiene... creo que no queda nada más que pensar. Tengo que ir a verla.	game/script.rpy	623	he "[what]"
cuarto_label_4d06775e	he	Pero todavía estoy molesta y la verdad no la quiero volver a ver.	game/script.rpy	625	he "[what]"
cuarto_label_b40f4005	nvle	¿Voy con Adara?	game/script.rpy	629	nvle "[what]" nointeract
cuarto_label_012f8abd	he	No la quiero volver a ver.	game/script.rpy	633	he "[what]"
cuarto_label_c75c69cb	he	Tengo que ir a verla.	game/script.rpy	638	he "[what]"
cuarto_label_89ac9b57	nvle	Helena se pone de pie y sale de la habitación.	game/script.rpy	642	nvle "[what]"
cuarto_label_bbab8dd6	nvle	Helena pasa por la cocina, lista para seguir hasta la sala y salir de la casa, pero un ruido raro llama su atención.	game/script.rpy	649	nvle "[what]"
cuarto_label_f20f97a0	nvle	La ventana de la cocina está abierta y sobre la encimera, en donde antes solo estaba la maceta, se encuentra al cerdo comiéndose las flores de caléndula.	game/script.rpy	650	nvle "[what]"
cuarto_label_7c59f173	he	¡Otra vez tú, marrano!	game/script.rpy	653	he "[what]"
cuarto_label_2ad3efd4	nvle	El cerdo gira para verla.	game/script.rpy	654	nvle "[what]"
cuarto_label_f76cd5de	ch	Oink, oink	game/script.rpy	655	ch "[what]"
cuarto_label_b4a44812	he	¡AGH!	game/script.rpy	656	he "[what]"
cuarto_label_7de7ae34	nvle	Enfurecida, le quita la maltratada maceta, lo levanta con las manos, asegurándose de mantenerlo alejado del resto de su cuerpo, y lo carga hasta afuera de la casa.	game/script.rpy	658	nvle "[what]"
cuarto_label_1dfbf0ab	nvle	Helena deja al cerdo en el piso, para después limpiarse las manos. El cerdo se sienta y se le queda viendo con atención.	game/script.rpy	661	nvle "[what]"
cuarto_label_0a2c86ed	he	¿Contento? Ya echaste a perder mis flores, ¿ahora qué quieres?, ¿qué se te antoja?, ¿bugambilias?, ¿dientes de león?, ¿albahaca?	game/script.rpy	663	he "[what]"
cuarto_label_5616efad	nvle	El cerdo se acerca a Helena y comienza a olerle los zapatos. Después de un momento, decide aferrarse a una de sus piernas.	game/script.rpy	664	nvle "[what]"
cuarto_label_6c45d7b8	nvle	Helena lo observa, todavía más molesta, y empieza a agitar su pierna con violencia hasta que logra soltarse del agarre del cerdo.	game/script.rpy	665	nvle "[what]"
cuarto_label_12bc69ed	he	Sabes qué, no me importa, puedes comerte lo que quieras, yo me voy.	game/script.rpy	667	he "[what]"
cuarto_label_7e53ca8a	nvle	La castaña se encamina a casa de Adara, pero escucha unos pequeños pasos siguiéndola. Mira hacia atrás, y nota al cerdo siguiéndola.	game/script.rpy	671	nvle "[what]"
cuarto_label_07736c19	he	¡Shu, shu!	game/script.rpy	674	he "[what]"
cuarto_label_d14f137c	nvle	Su pobre intento no ahuyenta al animal, por lo que decide ignorarlo y continuar avanzando. El cerdo la sigue a unos metros de distancia.	game/script.rpy	676	nvle "[what]"
cuarto_label_f320d0b0	he	No tengo tiempo para lidiar con esto.	game/script.rpy	678	he "[what]"
cuarto_label_eb98f085	nvle	Helena y cerdo se dirigen a la casa de Adara.	game/script.rpy	679	nvle "[what]"
cuarto_label_a757e811	nvle	Helena está nerviosa y con los brazos cruzados al pecho y los hombros tensos, ignora que el pequeño cerdo se mantiene escalones abajo olfateando el jardín de la entrada.	game/script.rpy	684	nvle "[what]"
cuarto_label_55bc6fa6	nvle	La joven timbra y espera mirando las plantas tan frescas que crecen en el pequeño jardín y en su cara surge una pequeña sonrisa. Hacen contacto visual en completo silencio.	game/script.rpy	690	nvle "[what]"
cuarto_label_881185fd	ad	Vaya, pensé que ya no querías volver a verme.	game/script.rpy	698	ad "[what]"
cuarto_label_dea3730b	he	No te emociones, si vine es porque necesito respuestas... es sobre mi mamá.	game/script.rpy	701	he "[what]"
cuarto_label_36ddbdd5	nvle	Helena ve de reojo que el puerco se acerca y con el ceño fruncido lo aparta con el pie. Adara duda un momento en dejarla pasar, respira hondo y abre por completo la puerta.	game/script.rpy	702	nvle "[what]"
cuarto_label_479b8dd9	nvle	Helena se adentra en la casa, de repente Helena se percata de los pasitos del cerdo detrás de ella, molesta se voltea a verlo. Este rápidamente regresa a la entrada y se sienta de manera cohibida.	game/script.rpy	705	nvle "[what]"
cuarto_label_ee5f33f8	he	Ahh, Cerdo...	game/script.rpy	710	he "[what]"
cuarto_label_d002b3ea	nvle	El cerdo bufa desde afuera cortando el tenso silencio que se forma en la sala. 	game/script.rpy	712	nvle "[what]"
cuarto_label_cea3ee82	ad	Bueno, dime, ¿qué pasó?	game/script.rpy	715	ad "[what]"
cuarto_label_36f23808	he	Dicen que murió. Pero la carne... no era de ella.	game/script.rpy	718	he "[what]"
cuarto_label_8505314c	ad	¿Estás segura de eso?	game/script.rpy	719	ad "[what]"
cuarto_label_6c83f18f	he	Sí. Ninguno de los paquetes eran de ella.	game/script.rpy	721	he "[what]"
cuarto_label_432a76a6	ad	Oh la probaste...	game/script.rpy	722	ad "[what]"
cuarto_label_151ff0d9	ad	¿Y por qué vienes a mí ahora? Después de tanto tiempo.	game/script.rpy	724	ad "[what]"
cuarto_label_9fb01973	he	Porque mi mamá confiaba en ti.	game/script.rpy	729	he "[what]"
cuarto_label_a9a78a72	he	Porque... no tengo a nadie más.	game/script.rpy	733	he "[what]"
cuarto_label_34467e7c	nvle	Adara suspira, se levanta y se da la vuelta para dirigirse a su cocina. Le deja unas verduras en la barra. 	game/script.rpy	737	nvle "[what]"
cuarto_label_0d2be26a	ad	Ten, no eres tú misma ahorita, esto te ayudará.	game/script.rpy	739	ad "[what]"
cuarto_label_3d26966d	he	No tengo hambre	game/script.rpy	742	he "[what]"
cuarto_label_7db661e5	ad	Mmm okay, pero no te pregunté si tenías.	game/script.rpy	743	ad "[what]"
cuarto_label_ad7ff6f9	he	Gracias, no tenías que preocuparte.	game/script.rpy	744	he "[what]"
cuarto_label_f4e17016	ad	Disfruta	game/script.rpy	745	ad "[what]"
cuarto_label_c4e512a5	ad	Estos últimos días noté que Hortensia actuaba un poco extraño, siempre estaba viendo a lo lejos o detrás de nosotras cuando íbamos arriba del camión... estaba algo paranoica, me decía que la tenían en la mira.	game/script.rpy	747	ad "[what]"
cuarto_label_9053c954	he	¿Quién? Nunca me contó nada.	game/script.rpy	749	he "[what]"
cuarto_label_2e24d0ba	ad	No estaba segura. Me dijo que encontró algo... alguien muy importante, esas personas querían lo que encontró.	game/script.rpy	750	ad "[what]"
cuarto_label_a9747537	he	Pero entonces,	game/script.rpy	752	he "[what]"
cuarto_label_dfaed887	he	¿Puede que mi mamá siga viva?	game/script.rpy	758	he "[what]"
cuarto_label_fcfbf688	he	¿Esas personas tienen que ver con la desaparición de mi mamá?	game/script.rpy	762	he "[what]"
cuarto_label_8879bca0	ad	Sí, puede ser	game/script.rpy	764	ad "[what]"
cuarto_label_0de4bdb2	nvle	Helena se levanta de su lugar abruptamente y mira a Adara con una expresión entre alivio y miedo.	game/script.rpy	767	nvle "[what]"
cuarto_label_a1df7a83	he	¿En serio lo crees? Ahora todo tiene sentido.	game/script.rpy	769	he "[what]"
cuarto_label_2efd9a17	he	Eso también significa que mi mamá está en peligro ¿no? Tengo que buscarla ya.	game/script.rpy	771	he "[what]"
cuarto_label_462c83ed	nvle	Helena se da la vuelta para irse, pero Adara alcanza a tomarla del brazo y jalarla contra sí, deteniéndola en seco.	game/script.rpy	772	nvle "[what]"
cuarto_label_14e68250	ad	¡Lena! Tranquila, respira, sé que estás preocupada, pero primero debes pensar bien lo que vas a hacer, tú también pudieras estar en peligro.	game/script.rpy	773	ad "[what]"
cuarto_label_f6fbff27	nvle	Helena empieza a hiperventilar y Adara termina abrazándola fuertemente. Helena siente como Adara le empieza a sobar la espalda y termina por calmarse contra su pecho, ahogando un grito.	game/script.rpy	777	nvle "[what]"
cuarto_label_8c9c6d0d	ad	Shhh... déjalo salir Helena, un día a la vez, pero ahora, ¿qué te parece si mejor comemos algo?	game/script.rpy	779	ad "[what]"
cuarto_label_208081c5	nvle	Helena se separa del cobijo de sus brazos, se talla la cara para limpiarse el rastro de su llanto mientras asiente.	game/script.rpy	781	nvle "[what]"
cuarto_label_04f8f317	he	Vale, pero esto no significa que te voy a perdonar.	game/script.rpy	786	he "[what]"
cuarto_label_9b647ab1	ad	Sí sí sí vente ándale.	game/script.rpy	788	ad "[what]"
cuarto_label_9f7b91cd	nvle	Helena termina comiendo frente a Adara, Adara le sirve una pequeña calabaza al cerdo dejándolo pasar al comedor.	game/script.rpy	791	nvle "[what]"
cuarto_label_b651ffff	he	Creí que no volvería a verte.	game/script.rpy	797	he "[what]"
cuarto_label_b53fd25b	ad	Yo también lo pensé.	game/script.rpy	799	ad "[what]"
cuarto_label_165a0e78	he	¿Y cómo has estado?	game/script.rpy	803	he "[what]"
cuarto_label_d018df07	ad	Bien, aprendí a cocinar.	game/script.rpy	804	ad "[what]"
cuarto_label_9fa14aeb	nvle	Helena sigue meneando su comida sin mucho ánimo.	game/script.rpy	806	nvle "[what]"
cuarto_label_1481e4a5	he	Está muy rico.	game/script.rpy	808	he "[what]"
cuarto_label_43869165	ad	Aún haces esa cara cuando pruebas algo salado.	game/script.rpy	810	ad "[what]"
cuarto_label_b8ce5636	he	No sabía que lo notabas.	game/script.rpy	812	he "[what]"
cuarto_label_25132e6a	nvle	Se miran la una a la otra, Adara se cruza de brazos y se acerca a Helena recargando sus codos en la barra. Discretamente Helena admira los brazos tonificados de Adara y se tapa la boca con la otra mano para disimular su sonrisa.	game/script.rpy	813	nvle "[what]"
cuarto_label_affa9c43	nvle	Adara se da cuenta de la mirada curiosa de Helena, pero su momento es interrumpido por un ruido proveniente del jardín.	game/script.rpy	814	nvle "[what]"
cuarto_label_ec654aae	ch	Oink oink oink	game/script.rpy	817	ch "[what]"
cuarto_label_a1004422	ad	Si vas a investigar mañana temprano, es mejor que descanses aquí.	game/script.rpy	824	ad "[what]"
cuarto_label_b6bcab34	nvle	Adara la voltea a ver con una ceja levantada.	game/script.rpy	825	nvle "[what]"
cuarto_label_df7dbc14	ad	Ay, sabes que no lo decía con esa intención.	game/script.rpy	827	ad "[what]"
cuarto_label_770f37eb	he	Bueno, pero ¿estás segura?	game/script.rpy	829	he "[what]"
cuarto_label_7fd8d3bb	ad	No pienso echarlos, además...ya viste que aquí siguen estando tus cosas, puedes dormir en el cuarto si así lo deseas.	game/script.rpy	831	ad "[what]"
cuarto_label_93606bb7	he	Ese ya no es mi cuarto.	game/script.rpy	840	he "[what]"
cuarto_label_765a04cc	he	El puerco va a dormir afuera. Yo dormiré en el sillón, gracias y buenas noches.	game/script.rpy	842	he "[what]"
cuarto_label_cd4b2d67	he	¿Contigo?	game/script.rpy	850	he "[what]"
cuarto_label_51e730f7	ad	Sí.	game/script.rpy	852	ad "[what]"
cuarto_label_42cc89cf	he	Pues sí podría dormir arriba, hoy no tuve un buen día.	game/script.rpy	854	he "[what]"
cuarto_label_1daf923e	he	El puerco va a dormir afuera.	game/script.rpy	856	he "[what]"
cuarto_label_dd973f41	ch	Oiiiiink	game/script.rpy	859	ch "[what]"
cuarto_label_7b3989a2	nvle	Helena se acomoda en el sillón y se da la vuelta escondiendo su cara contra el respaldo, Adara se despide del cerdo para tranquilizarlo y se va a su cuarto. El cerdo se acuesta afuera de la casa. En realidad, nadie duerme del todo bien esa noche.	game/script.rpy	864	nvle "[what]"
cuarto_label_f86bdb97	nvle	Adara se despide del cerdo para tranquilizarlo y Helena entra a la habitación de Adara. El cerdo se acuesta afuera de la casa. En realidad, nadie duerme del todo bien esa noche.	game/script.rpy	869	nvle "[what]"
cuarto_label_faf05ccd	nvle	Apenas se asoman los primeros rayos de sol por la ventana de la sala que da al jardín, el cerdo rasca la puerta de la entrada. 	game/script.rpy	874	nvle "[what]"
cuarto_label_00607af0	ad	Ya extrañaba dormir contigo.	game/script.rpy	881	ad "[what]"
cuarto_label_1f276cd8	he	Adara, estaba muy mal ayer, no empieces, además no pasó nada.	game/script.rpy	884	he "[what]"
cuarto_label_c394d204	ad	Está bien, no te preocupes.	game/script.rpy	886	ad "[what]"
cuarto_label_89509ed6	nvle	Adara sale bostezando de su habitación. Adara le abre la puerta al cerdo.	game/script.rpy	889	nvle "[what]"
cuarto_label_d492fce1	ad	¿Mala noche?	game/script.rpy	892	ad "[what]"
cuarto_label_79e1aaef	he	¿La tuya no?	game/script.rpy	895	he "[what]"
cuarto_label_b132364c	ad	Bueno, ¿y cómo fue que...	game/script.rpy	899	ad "[what]"
cuarto_label_1c3844a2	nvle	Adara apunta al cerdo, quién se ofende y sale al jardín.	game/script.rpy	901	nvle "[what]"
cuarto_label_27c3d4d6	he	No sé, me sigue desde hace días.	game/script.rpy	904	he "[what]"
cuarto_label_6bc0d03c	ad	Pero ¿por qué?, ¿qué hiciste? Pensé que te causaban repulsión.	game/script.rpy	906	ad "[what]"
cuarto_label_eb1dfcc3	he	Pues ya ves. Pongamosle un nombre, ¿qué tal Chancho?.	game/script.rpy	908	he "[what]"
cuarto_label_7dea8198	ad	Me parece bien.	game/script.rpy	910	ad "[what]"
